date,SulphurDioxide_SO2_column_number_density,SulphurDioxide_SO2_column_number_density_amf,SulphurDioxide_SO2_slant_column_number_density,SulphurDioxide_cloud_fraction,SulphurDioxide_sensor_azimuth_angle,SulphurDioxide_sensor_zenith_angle,SulphurDioxide_solar_azimuth_angle,SulphurDioxide_solar_zenith_angle,SulphurDioxide_SO2_column_number_density_15km,CarbonMonoxide_CO_column_number_density,CarbonMonoxide_H2O_column_number_density,CarbonMonoxide_cloud_height,CarbonMonoxide_sensor_altitude,CarbonMonoxide_sensor_azimuth_angle,CarbonMonoxide_sensor_zenith_angle,CarbonMonoxide_solar_azimuth_angle,CarbonMonoxide_solar_zenith_angle,NitrogenDioxide_NO2_column_number_density,NitrogenDioxide_tropospheric_NO2_column_number_density,NitrogenDioxide_stratospheric_NO2_column_number_density,NitrogenDioxide_NO2_slant_column_number_density,NitrogenDioxide_tropopause_pressure,NitrogenDioxide_absorbing_aerosol_index,NitrogenDioxide_cloud_fraction,NitrogenDioxide_sensor_altitude,NitrogenDioxide_sensor_azimuth_angle,NitrogenDioxide_sensor_zenith_angle,NitrogenDioxide_solar_azimuth_angle,NitrogenDioxide_solar_zenith_angle,Formaldehyde_tropospheric_HCHO_column_number_density,Formaldehyde_tropospheric_HCHO_column_number_density_amf,Formaldehyde_HCHO_slant_column_number_density,Formaldehyde_cloud_fraction,Formaldehyde_solar_zenith_angle,Formaldehyde_solar_azimuth_angle,Formaldehyde_sensor_zenith_angle,Formaldehyde_sensor_azimuth_angle,UvAerosolIndex_absorbing_aerosol_index,UvAerosolIndex_sensor_altitude,UvAerosolIndex_sensor_azimuth_angle,UvAerosolIndex_sensor_zenith_angle,UvAerosolIndex_solar_azimuth_angle,UvAerosolIndex_solar_zenith_angle,Ozone_O3_column_number_density,Ozone_O3_column_number_density_amf,Ozone_O3_slant_column_number_density,Ozone_O3_effective_temperature,Ozone_cloud_fraction,Ozone_sensor_azimuth_angle,Ozone_sensor_zenith_angle,Ozone_solar_azimuth_angle,Ozone_solar_zenith_angle,Cloud_cloud_fraction,Cloud_cloud_top_pressure,Cloud_cloud_top_height,Cloud_cloud_base_pressure,Cloud_cloud_base_height,Cloud_cloud_optical_depth,Cloud_surface_albedo,Cloud_sensor_azimuth_angle,Cloud_sensor_zenith_angle,Cloud_solar_azimuth_angle,Cloud_solar_zenith_angle,emission,year,month
2019-09-24,-1.8080801372261793e-05,0.8730905819142103,-1.7261310028497764e-05,0.16209702703136258,-16.64745800444141,24.047755911677225,-86.31348272727722,24.92622980684094,-5.182278853629455e-06,0.03599105123364518,2266.3810874049914,2961.517256785673,829949.7601605784,-21.05058421707225,27.719788426127526,-86.94194328166058,25.068203857803777,4.205970185223192e-05,1.3143545560120577e-05,2.920718066963057e-05,8.20651294517926e-05,8487.757949458824,-1.9334749337952146,0.09997267153665522,830000.0582126034,-14.180549185158364,22.985463918674682,-86.19585120394537,24.927171937481425,0.00014163225733851762,1.2332887606115892,0.00010655956637641638,0.2306925577202045,24.910956917382926,-86.57898065474676,28.57645493607451,-16.09875744586216,-1.1742550302093182,829982.3074734994,-37.151393248989564,36.16391765125383,-87.80892446995621,26.273719135337245,0.11720882875755248,2.500815367924018,0.2975001305572685,224.9063891373354,0.6194328242205493,-36.92228930875468,36.146355867683916,-87.80488747445564,26.263458898034404,0.6417985454120159,49886.07317805958,6146.996341538243,55965.51381062427,5210.500579270834,27.464695705705367,0.229427232884371,-42.175142250654,36.98307480151327,-87.97176696794334,26.55185729705702,82.75727669649899,2019,9
2019-10-01,-1.3662072454144577e-06,0.9193527910797047,-1.2584193641479343e-06,0.14258451625245722,52.03227983820577,29.236174760310433,-95.4983796053339,22.950519300639524,2.3088010276697638e-07,0.035124955146884185,2034.8594981271756,2856.8095681476557,829840.2601533629,46.94623372827898,30.219066395336455,-95.35038528466657,22.981521536860555,3.7740241326458336e-05,8.962927963760044e-06,2.855797623536962e-05,7.92131420403266e-05,9044.334901046579,-2.1870937044123653,0.09563274221704467,829867.3078823389,53.532721655718504,26.641077358319468,-95.39618918107206,23.043620125129493,0.00010597678608852659,1.2506070989690932,5.3186472900953025e-05,0.19055240925572745,22.92768015751076,-95.55259146682356,32.15276899150409,48.41488666968883,-1.356858980263012,829894.1114975151,14.190687001171295,38.6256414323872,-94.7157698374556,24.276166743902913,0.11695357310997438,2.5021718859370043,0.29740076690088435,226.61925567819262,0.5905113833088643,13.912751779354583,38.27407724002723,-94.70656629747468,24.373820477452288,0.6315870654510843,49124.20504284918,6208.650269649348,55516.158314538196,5235.893063873604,27.639138518301593,0.24868788571217043,8.18405712447326,40.352490480227196,-94.58859563081128,24.52866231392478,78.9447810808652,2019,10
2019-10-08,-2.985109798506114e-05,0.9143396640997151,-2.760456562237309e-05,0.1706679827185763,-59.436443910162616,34.3702198326602,-99.20046633855767,29.326436541190677,-1.0888827093404317e-05,0.03288434373331986,2255.81879288768,2986.5449167161837,829937.4988233824,-30.192142500168945,37.17992246422462,-100.1182043702474,27.32885870516445,3.996685955764709e-05,1.1003747330321775e-05,2.90344326380789e-05,8.72207928788285e-05,10462.867895433768,-1.6477668597515025,0.11363760338251154,830065.4224027062,-69.3076415217949,31.436103969783993,-99.14694437905395,29.565048216499502,9.122470809651958e-05,1.3008147847112854,4.438622554002615e-05,0.21739008056662507,29.446580885902986,-99.19476280981935,38.51053367168978,-58.70729686649811,-1.3318080431698274,829907.0915232535,-12.681961770734022,45.02430619878612,-101.15197921152753,26.334744518128183,0.1171249358807279,2.7069427124665255,0.32191203804444407,226.9476781311946,0.5724874000436142,-13.1293335716066,44.83130458171534,-101.1368768150883,26.416615635973756,0.5752151961675936,48770.14414174138,6317.4298232972615,54991.40930444751,5355.801094165777,31.085814437396195,0.27577514168377787,-15.68805172345092,46.06188282450029,-101.149059202545,26.687580604832647,106.62088749072133,2019,10
2019-10-15,-1.791998895515091e-05,0.9592528545913178,-1.646756717187075e-05,0.14676403752899395,10.371266963873104,34.20370675513212,-106.59779835057095,26.481319895531165,-6.8584956300172076e-06,0.02932710352319731,2407.0944980522486,2877.2609507912543,829906.2125211919,0.561545763993999,33.87616370333873,-106.44974539486093,26.875885038854243,3.8905950010867785e-05,1.0378710869286156e-05,2.881465838371603e-05,8.324100109688079e-05,9562.431771872445,-2.097085883822727,0.09801402121890372,829930.2055870353,11.519385570753,31.367494239789874,-106.43383676811786,26.65055933612985,0.00010261664662952462,1.362200244247315,4.788971807659136e-05,0.19495865134041518,26.451197931542644,-106.88934004906707,37.175145190736906,7.329392827810671,-1.16831719174999,829959.8236386765,-35.02408369359263,39.4262894794199,-106.419044699442,28.09566803565511,0.11822581571247416,2.5532892655795254,0.3064633483133536,228.71054091408809,0.6363281481451835,-36.21920112410968,39.07668063280902,-106.27862643728153,28.234368742357354,0.6653485503152867,48574.18441507031,6386.590550129309,54621.346484664085,5439.480966611486,26.545485409240282,0.2655198365810949,-40.12112255821472,39.650825639253895,-106.22657249085547,28.357320572587305,107.26442909557747,2019,10
2019-10-22,-6.5794513672490156e-06,0.9564538017793592,-7.131545647041803e-06,0.15846356436299616,-20.822359071731256,36.66740051301249,-113.06522975495835,27.83625587831247,-8.284467053031212e-07,0.026236281741818992,2482.204429425324,3196.929509322691,829838.1695922159,17.24807905607668,34.27723192367373,-114.14627864310567,26.14663943509617,3.652046253558137e-05,7.637861351936643e-06,2.8973493903851637e-05,8.300993793905961e-05,8536.570849881213,-1.9106255406760992,0.09550327976418749,829967.7490391632,-43.2382240115678,32.542276308053765,-111.89812070569609,29.584577360136908,8.292779206835069e-05,1.2151909954492233,2.6549536313861478e-05,0.23004805385618682,27.876706370106056,-113.01936278993416,41.516353492558245,-19.133740112109525,-1.3398129449430543,829906.9485646121,8.381114739260278,36.44420956233504,-112.5531551283562,27.327107349822782,0.11533535464612316,2.520923712406665,0.29555710875408814,228.3406683816806,0.6649549317031769,8.319892798517847,36.26119410939298,-112.50672492678618,27.368497821102178,0.6923225092663454,46511.457221722274,6721.0672461977,52576.38397376021,5750.085146706981,23.63100313982382,0.26474357829498907,11.378836921704684,36.42560386565084,-112.55753381898225,27.217456226167815,113.37138830104507,2019,10
2019-10-29,1.4276632074573921e-05,0.9211165110095613,1.265936495336663e-05,0.1420434232230625,-7.866744759010078,46.056467126504764,-118.20913778389178,28.53232776180211,4.969123215563859e-06,0.027781255035705867,2256.211876144825,3096.093378365437,829852.0725225513,2.522472690005128,43.74669105277386,-118.12871040128033,27.702735121422947,3.9530067085078076e-05,9.745369395876222e-06,2.979423217058095e-05,9.485606116405117e-05,8915.40793503271,-2.048840394089785,0.09212991898157745,829978.6155854882,-28.193375815523193,44.27584774869008,-116.47979845495196,30.161489392795772,9.329416016445238e-05,1.4069311793196564,5.4202365161015683e-05,0.1846621536325813,28.502550342314734,-118.34134203410875,47.49674291045193,-5.261156746861574,-1.4109885380896667,829906.7809391149,-2.649713207337564,43.409300280225104,-117.68447458933639,28.544537270400692,0.11719359804077115,2.6748520571911993,0.3179111002934058,229.29085440834072,0.6135180337617957,-3.326602793966969,43.14574519548446,-117.53664207723433,28.63589449172896,0.6513443736240369,48805.38525648264,6354.625532720703,54774.6565397872,5418.6101192995,39.56281725748616,0.27987016661369885,-6.444930281546937,43.50449424406882,-117.27161124801773,28.969731695698645,122.71616890600302,2019,10
2019-11-05,8.808971183461926e-06,0.9955394592112724,5.691225023777784e-06,0.14949640979627946,-29.313139012873403,34.13302457252894,-118.52635001243333,31.638493952845312,2.9409159055743854e-06,0.0333008594855297,2207.6007997825527,2992.007314005957,829989.2669671994,-28.24127244931086,37.21041947459091,-119.1835203344515,31.296300743583313,4.3022618836162275e-05,1.1979519384353925e-05,3.1030702969912416e-05,9.387586447455462e-05,8990.796188310207,-1.8687011849389439,0.10145658442329751,830065.5368576476,-30.649359483570866,32.33959649327874,-117.98047434391786,31.975264611955115,9.912727308067163e-05,1.4722698338993894,7.171886014648531e-05,0.18099835208010068,31.638414726785015,-118.58430148538021,34.663784533340724,-30.5584342481627,-1.380607047166358,829999.1451894658,-26.498626535379376,41.6268803812356,-119.92337572135243,31.187758896734127,0.1188777158851166,2.6376899443263304,0.3180443334253985,229.7374417913265,0.44398920317836754,-26.615628261479344,41.491220117974976,-119.87437175380667,31.215228286597974,0.4585005448619232,52505.83977415948,5835.323652426271,58449.60449091569,4938.219722487897,27.63168435278303,0.3203333257320017,-28.38761835353363,42.48973291240913,-120.10205496099736,31.110750784113115,86.2383669816167,2019,11
2019-11-12,2.91449555413712e-05,0.9612071456126541,2.8803043845644687e-05,0.14725130554468888,-32.51695795976961,20.895288721522153,-123.27103785689889,31.2777013580179,1.390659752686161e-05,0.02868009112602896,3040.2395115439476,3362.915259172385,830016.1315842313,-24.545419677907237,22.735261304106178,-123.11772775257069,31.486351263733532,4.274355923498631e-05,1.1422110351658545e-05,3.13991877636249e-05,8.691671559830538e-05,8536.22673356289,-2.002706281483806,0.08752268119140799,830057.1618563095,-54.31689981831751,17.789175471741707,-122.70956603207281,31.508175422977224,0.00010833850204893199,1.2416009039089673,5.329131149794581e-05,0.19810368576031034,31.612595370858674,-123.21473497316418,24.291653273226814,-24.251515331101317,-1.5127911204870959,830050.0052711713,-21.089772474511363,29.48748020094223,-122.70933405025443,32.085469596505824,0.11628219485137521,2.4441730277462868,0.2882607023764941,228.9550622308865,0.5089809372951833,-20.962926690191495,29.38585912836656,-122.68813988849337,32.092652342958,0.5400796625476034,44250.770026649596,7107.925782986373,50000.82779123302,6142.342549123794,23.411695530457315,0.30503444029105353,-7.579660489274506,34.988353130099235,-124.06466628682324,31.089745057640688,87.31807298092816,2019,11
2019-11-19,-5.549427042319585e-07,0.8818872484529643,4.617901377979988e-06,0.14342947928279276,23.85482614648332,30.53684485424797,-129.05906129028125,30.00124512073532,3.98094712957022e-07,0.025714069529381295,2580.5924421859318,3170.6665065087304,829981.7596284813,0.957905082958516,29.514382714347995,-127.54597595942887,31.060958398450946,3.8739309360272686e-05,9.075677022431771e-06,2.9809532910601063e-05,8.201314325197623e-05,8571.67004553719,-2.279030323879949,0.08631576343347361,829993.0592040524,26.82226331303267,24.06505223388557,-128.36167142766473,30.383786462005112,0.00010465947764104374,1.3222127396398338,6.336209769524016e-05,0.1955581911794337,30.108022013697536,-129.1068547457706,34.423577589670785,17.71139366973814,-1.5316562352995597,829978.1981623478,-5.876506433975227,39.645484748873294,-127.99076953151489,31.07971853159493,0.11406659819022036,2.5806761560674656,0.29952250917552303,228.2411181862667,0.5446349349280615,-6.391997452015763,39.34534723988535,-127.86761794016124,31.154290203668786,0.6449729115560647,45416.95806023726,6978.53012016863,50869.31839078424,6053.780425357095,43.51992622725249,0.29237151590607446,2.4049787578519832,44.48991082780408,-129.89699589468557,30.183223929666088,88.21831769816498,2019,11
2019-11-26,7.314320931263465e-05,0.9214914821132812,6.216505387052749e-05,0.15146059286204472,-27.494434805879578,25.10252222049785,-128.5723619339487,32.671973368666286,2.77359795158302e-05,0.027874303800706077,2572.8633195935745,3074.5615684329073,830049.3098194962,-28.352248836494855,24.71673009060019,-128.84356660840237,32.3871208792857,3.545208045001391e-05,5.662688449531956e-06,2.9951615868808017e-05,7.741257060911781e-05,8534.232523980598,-2.106049635294824,0.09060905910828301,830077.0661072838,-34.612774233575124,20.11489744911796,-128.53176045153765,32.513957692572575,7.898023206218499e-05,1.2931289784820168,3.384782097519766e-05,0.22500919908617184,33.82256554265998,-127.612854817653,32.77628525821236,-32.608641708659896,-1.29791185489326,830058.8217161217,-28.221737923305874,39.93597345340001,-129.2985326404806,32.956769226143024,0.1108489871808899,2.6817631445729404,0.3019585546116712,226.14721940195437,0.6636833735963381,-38.62641367876943,42.56966336712061,-127.99376659456388,33.95455625998867,0.6904409953509523,41214.291037368355,7683.0748974488415,46432.42232375723,6735.256177910065,36.665592098339,0.30832623429184963,-41.10116198566561,44.27902988182651,-127.8339800448484,34.14768241081501,88.7969877154008,2019,11
2019-12-03,4.3512367022443856e-05,0.8675250570889154,4.988233064292593e-05,0.19040579369123875,-24.627543252578512,36.5716617984916,-130.11493895547213,33.62253013119737,1.8385623893918174e-05,0.02940576106272682,2422.5156363390056,3578.8529698445677,830062.3993809376,-25.589187665550398,41.870552765293375,-131.0331647062982,33.46427287025423,3.779552784432083e-05,1.0220172196067415e-05,2.765436300246861e-05,8.448963358973178e-05,9130.912847423808,-2.1212081954363544,0.1233109747969193,830182.2815424271,-41.0965821774941,36.409807212380464,-128.86904722962342,34.378753792793454,6.939321816676356e-05,1.3679276067033894,2.996447877236459e-05,0.26670315074516815,33.78911233347361,-130.39511925973974,40.77612567749041,-31.136512155321345,-1.262439945236094,830032.5560301589,-6.366941961616624,32.91580778486761,-132.91036839769544,31.845665263899562,0.11111419111013617,2.504610476947077,0.2825357467890259,226.6035849846962,0.7674015812422407,-7.045058434429685,32.56412810067902,-132.7555092601752,31.918550075387877,0.7909408995308831,45016.56386137555,6951.036379404095,50852.55200688766,5985.593871524572,30.377286184077704,0.2926143914373442,-7.279172669716301,32.074291802570144,-132.82233084549284,31.87422597111948,85.63762244652114,2019,12
2019-12-10,1.4287941909791397e-06,0.911360951103375,-3.076962818649207e-06,0.1526199295261795,23.530178782855625,42.205705416007426,-139.723269921117,29.214506725296886,-1.00309410190389e-06,0.027727663432214333,2404.2528125016047,3399.857948864572,829903.2591004854,8.640194203520359,40.709318358324786,-137.70184594524534,30.269029069741794,3.648416940993269e-05,8.613248047521791e-06,2.789666893484107e-05,8.533489844862274e-05,8268.56413150462,-2.4876816384603173,0.09405868102243842,829917.5205795433,9.540802100544708,37.861920279151356,-138.6471197346926,29.700919090487325,7.857247093435825e-05,1.3465638491294682,3.64794867803928e-05,0.2246915203239578,29.93129490967642,-138.8714035157876,45.69547676421323,15.093636484536695,-1.4252407274260994,829954.046078508,4.828226145395162,42.28613003006793,-137.04489716891322,30.764531154513378,0.1104883211521945,2.663708878541181,0.2991439875332285,227.05685362812284,0.6849665628338573,4.9377520784235545,42.18255170282262,-137.02498636386358,30.770765387568616,0.7130452322414791,49313.85571241333,6187.733772965693,55492.78073617508,5237.587513515269,29.886107908517094,0.29261903920895144,1.9708512606883615,42.751254188583864,-136.72999882513525,30.968290826059288,84.61127747101409,2019,12
2019-12-17,3.404872061172975e-05,0.9721572398770577,3.2608366646620905e-05,0.15742286250310508,-27.05606424206104,40.1410937967638,-134.059643569158,33.15823340337827,1.540821629238221e-05,0.029464540015892434,2306.3788206907448,2985.348286305191,830063.8362225447,-25.03489971394018,41.62477955541323,-134.0369552641149,33.207783456334575,3.8573653171320157e-05,1.0155604819569314e-05,2.856576313728068e-05,8.919769157267125e-05,9022.17677386705,-1.9827273104923262,0.10167735761750941,830120.949557174,-33.16799297947633,37.539982758824365,-133.19854353904375,33.581270666194605,8.5155117918351e-05,1.3889099638208429,5.090310660304264e-05,0.2067253863291592,33.27208590541223,-134.26408265237393,43.94608243233977,-28.932001522946884,-1.4632917247077017,830075.1022104559,-31.209801337522595,44.08797254002105,-134.75423660821983,32.99768519811511,0.11104184603406031,2.728057855679712,0.30756529918319214,226.7827651058231,0.4144494860820517,-32.41937516409079,43.74195280964157,-134.50068625325258,33.111129081981275,0.41956411721466264,53319.49269743221,5734.557950727079,59115.111030293105,4859.916764177688,21.118700954686446,0.3345778485206878,-35.37318817120714,45.156469462264795,-134.43436071992252,33.247424574494225,85.64519271536841,2019,12
2019-12-24,0.00026457607516216673,0.8760386076288802,0.00022296173096709193,0.1695028446920871,-18.31129559627931,35.768472993943455,-137.03903615009136,30.99321502607625,0.00010025151945910229,0.03263469450624012,2337.255142725298,3256.0046778935475,830006.2236240692,-10.553730711945603,36.13513374366523,-137.21220413232413,30.972437640308883,3.4932214649956626e-05,8.982742686336182e-06,2.590907299472899e-05,7.468975822407182e-05,8258.84836417274,-2.4199745785996423,0.10077311049790184,830086.8441927341,-28.734096194571087,32.41726641430815,-136.20021631147173,31.132353522975123,9.499928780930832e-05,1.3315312351220252,5.2914954692053855e-05,0.23043232807982117,31.25215524519257,-137.03974197008836,38.590420272544655,-21.883265490429505,-1.4871681043519513,830046.447563355,-16.445736748914133,34.14990345578414,-136.93542357813593,31.22056482724938,0.11030443355911108,2.541770302374343,0.28448280057104053,224.96234723886306,0.6048559666940294,-16.287299320038326,34.10585532662832,-136.93079783415973,31.21912668757891,0.6221497084525393,50578.417677449885,6055.124504182628,56440.40781961236,5145.675762534406,22.513525866574742,0.2974279165661956,-16.59751251304973,33.58494802414721,-137.03570495299937,31.174981540091313,78.11821883272233,2019,12
2019-12-31,0.00010055195522603098,0.8763949837356392,8.882152569454102e-05,0.14749643125634618,1.2276935525143207,51.90816961111083,-137.58834291322236,31.522446076804865,3.584194320969289e-05,0.03460142470813728,2133.2445204870965,2929.872901406421,829895.7641296425,27.615208579480388,48.4816264023858,-140.52085306501783,29.595931506602955,3.868868534734022e-05,1.1694966298640845e-05,2.700105631860768e-05,9.504945943665787e-05,8613.524764912348,-1.8480903429235116,0.0978544933263355,830063.514132995,-11.118597478210027,51.13886542583043,-135.443868625166,32.67028552823905,0.00011489660511111756,1.3603674927131428,8.517356332392821e-05,0.185379294504657,31.529214676650717,-137.67588277400927,52.889645201113844,-0.350943514388186,-1.627687799589574,829926.3607949547,25.871694128030693,50.07118433710551,-140.67586722569828,29.584281555431595,0.10843904071692932,2.8027217208953346,0.3089029088658353,225.02365153829126,0.40141950571968277,26.01763222043608,49.74722688771551,-140.55405298391292,29.61590660529019,0.3942571002956116,54978.15236834725,5450.434673646242,60467.529944050395,4624.03535442806,15.13458783781626,0.3178482439432138,17.583288632581397,51.26964459473119,-139.70188574161284,30.174501706484424,79.2087934670191,2019,12
2020-01-01,-1.8347574038454438e-05,1.0027756793803033,-2.1797789843712425e-05,0.15934102882623039,-39.39546133179582,33.000306106008516,-136.06722585773204,30.70475918799142,-4.395024252507202e-06,0.029976443802097234,2152.0231111717717,2832.6505536029226,830016.169264077,-30.67153041186864,35.705554908704976,-137.06595057995438,30.31897454989485,3.474304737023445e-05,8.14621605919983e-06,2.6777036945770886e-05,7.481411570734603e-05,8226.73643290179,-2.120473399381338,0.09778451093764226,830115.6257450331,-54.71636106381671,30.961847275853373,-135.21134311763353,31.05412409726836,9.379792393753212e-05,1.3910605696740024,5.473954431496336e-05,0.19959385498667773,30.641085945285656,-136.33285094932512,34.596045415900456,-30.467357907312994,-1.8205967858062302,830016.5523818692,-12.642205745723004,33.76631308306893,-138.09869744101087,29.65783780753668,0.11039647746508409,2.442584494590716,0.27402540314067253,225.3865601292273,0.39615523742320474,-12.522671067427629,33.758730839344146,-138.10193883871457,29.655430632374102,0.39209512708096705,58192.137535182505,4924.564218075531,64095.510023976574,4091.555414422265,12.590064331636533,0.2998168502087561,-10.151113440179493,34.57195521550099,-137.95461128341296,29.768539603584173,78.88656593982635,2020,1
2020-01-08,-6.529056362342988e-06,0.87712328489905,-2.4473433301234903e-06,0.1622221934373351,19.320544820382423,32.8244553747912,-141.2348567510503,27.481319424421176,-1.979284095567735e-07,0.031024068173322667,2318.7921248153175,3337.17755270234,829877.700969167,11.548365336864796,38.11822938701523,-141.6547221612001,27.431660843267306,3.566883521455941e-05,9.115196227821215e-06,2.653874119185826e-05,7.726003045364318e-05,8320.006487283244,-2.276468071587065,0.08829306553514453,829978.1399664572,17.912914199758458,25.283580540771663,-139.6593546290332,27.893477020663166,0.00011183309699062336,1.2555320733523847,6.577985133766712e-05,0.22788435227852236,27.920976709463087,-141.05388110546377,39.0346692486978,13.953729024660491,-1.3127722757110767,829985.3864849253,-7.7251833571210735,43.821721706299655,-138.44438010635085,29.407870505878538,0.11090244483408163,2.7259575636546183,0.3069486632315315,224.49209034713158,0.6414961302106158,-8.369956904450593,43.5589552435113,-138.26401060176846,29.46971711660393,0.6627318229947661,47708.9066844738,6464.342607016368,53722.176054188014,5512.425335491542,31.644839247814,0.29054510675354545,-10.127289770856114,45.06863959846447,-138.17698223716948,29.607027827870215,85.33436591489135,2020,1
2020-01-15,7.432271915048612e-05,0.8393653991683361,6.06395124828403e-05,0.12014114719098941,21.332447956129865,36.577018779870606,-140.80808056304062,26.310134634244704,2.4124623349190995e-05,0.03628686011245621,2144.9935120903515,2669.167334642691,829902.9006604112,6.565463695853033,33.10966578722578,-139.55408459777772,26.76969010076582,3.685009592150745e-05,1.0674355606249064e-05,2.6156874962629064e-05,7.882491734908769e-05,8524.433822804323,-2.082044766120715,0.08051978277983941,829882.7075373946,27.443042710353858,33.942626699606215,-141.197851898371,25.997887982132706,0.00012159953088572131,1.2441823797084013,7.60558704656531e-05,0.15974297651857702,26.781428300432548,-140.13906188086207,39.32163960739238,14.966106854797191,-1.229244469853416,830043.6387456034,-40.66929818506211,36.570519082612215,-135.0731240422304,29.052519823297377,0.11102352651055448,2.5312784272192377,0.28537923126929426,226.46748544157523,0.5306130055365106,-41.06169749460278,36.377087304211464,-134.9588206178003,29.09130162190264,0.5805026528581575,50500.452093751206,6172.318308055412,56295.09901452838,5268.204562894215,22.280464040084723,0.28079625379491896,-51.651032531235614,37.888095485207856,-134.18610458564504,29.538847647798363,87.16131071227343,2020,1
2020-01-22,0.00010951039839830103,0.7554355239500679,8.315047076887095e-05,0.15529383295069987,44.63559038906446,46.786883942443566,-143.26512573885736,23.48011157421429,3.36053212865955e-05,0.04663925811334256,2311.687925361443,2859.440114539967,829812.6340909267,35.42085532017909,41.144099757752315,-140.34551865456308,24.190997089202753,3.9782738217490575e-05,1.2781174650684016e-05,2.6941146512738582e-05,9.335821299796005e-05,8324.853611082803,-1.745390027069255,0.10395722320699913,829714.2218474451,54.1773674501011,48.650768944223934,-145.76523771034627,22.694697529877427,0.0001456131107818513,1.1336389106522426,8.789527737930473e-05,0.20821776092212074,24.413864250604643,-141.39638229520082,47.21304792399403,31.751792545122893,-1.254071367867631,829922.670864403,16.85939519300592,37.27403209336226,-137.45181777256076,25.736884780635243,0.11147313896426966,2.51211142171884,0.2843663478705923,227.7908376682518,0.5269743184096952,16.576516258683373,36.94239382499479,-137.26827974997997,25.78704686629313,0.5335870966477064,53256.69575338756,5636.483081516211,59737.80875713409,4695.578364738707,16.93346535209434,0.2729378167381423,15.177203351290641,36.8202392440504,-136.97580473474633,25.940978189429828,86.70495781102414,2020,1
2020-01-29,-1.9530052433710352e-05,0.7804291477788659,-1.9021296572434105e-05,0.20355174160607392,59.622082136150034,42.01894545545007,-139.83231508686615,21.508517351820352,-6.824654032659088e-06,0.037716360889304947,2234.345858070836,3629.329041056021,829775.7137892937,24.829718133404715,45.03138735483669,-138.00042105348047,22.806208300558215,3.278867264718886e-05,6.42247510928254e-06,2.5932979596327153e-05,7.456207850863963e-05,9105.756769501333,-2.7314476683681885,0.10450464937563046,829765.1987351096,71.07653827212914,38.615890311947474,-140.23317629861958,21.048688386487154,7.859577711689186e-05,1.2857861076542114,3.173597363279799e-05,0.26875830137015233,23.1548323428368,-137.18427745167835,45.085400979624076,37.06704199986423,-1.08963194583187,829950.8639094721,-20.490809324288083,45.34079162332365,-133.20423750214655,26.02599346048955,0.11084225738275724,2.738273317973948,0.30791708347227625,225.7222290457267,0.8427118684188843,-20.378171043996215,45.287468945784816,-133.19787056632623,26.024557468064504,0.851336313567045,47653.17108555994,6396.762909535166,54064.62903038594,5406.134235768241,46.041068404702294,0.2701463310958261,-22.539368311834046,45.02970233435445,-132.91835441908563,26.175705658462466,86.5628598579686,2020,1
2020-02-05,9.786307996831547e-05,1.0048137263765298,8.209224405609937e-05,0.16467710413268927,-78.01179436096648,38.83520931674637,-122.07984820977167,27.490651037589707,3.725943716860369e-05,0.033316704797224185,2311.07887938386,2804.6933054573046,830019.8632726141,-58.12834458165182,39.810744626032275,-125.10215488890168,26.237803448995564,3.346094706870609e-05,7.195407719026685e-06,2.6312309472041507e-05,7.339684771316513e-05,8743.071396862319,-1.8240666456900472,0.09595334195898518,830129.255321749,-85.12467663670604,38.6490314015828,-121.5352345257628,27.6495817996525,6.910322594505743e-05,1.533557118420021,3.936210633642072e-05,0.20350218308256565,27.419682550165536,-122.59600816655089,40.83090086347896,-73.03100621101473,-1.4398756397115788,829971.4854760465,-32.59008016728164,39.46908931478928,-128.97021050949763,24.59670681967715,0.11091029201355583,2.524147875134752,0.2841229266233605,225.67219020822557,0.5952505048528492,-33.53691548876789,39.18061578532678,-128.72883163892422,24.68301492738847,0.603387861292187,57297.620533083136,5021.977850878311,63045.17793473889,4194.85952018489,22.12891396690854,0.27445904490838685,-31.341527014353332,39.3768273423084,-128.9228349574833,24.59836839952653,86.60396637588148,2020,2
2020-02-12,5.612670057550261e-05,0.8177770966840234,4.4453657004841213e-05,0.11237904063084991,44.41904865077392,33.92241974292179,-129.5799178070447,20.265658864627362,2.2371165219823154e-05,0.035333321221923585,1903.8985238669409,2685.998363451602,829844.6443028385,29.937360837691614,34.169202640377584,-127.6466856202492,20.945980477470307,3.6885532381599095e-05,1.0439693232329257e-05,2.6341977548907585e-05,7.841670674071547e-05,8706.020867100542,-1.8580750075912287,0.06664197059194758,829839.3490152617,48.178435173889774,32.666798158561704,-129.67505740570746,20.31230777248698,0.0001405402544817573,1.2016916885954583,0.00010037410478172861,0.1443410582027002,20.449820641679835,-129.56569548480346,35.33649136993714,39.44540486031514,-1.4514072708898258,829899.6414438356,12.8571600185082,33.48296979662906,-126.32866660574042,21.479410962696964,0.11340144143069601,2.430234019567463,0.27989818226062346,227.42184533471814,0.36900303251710426,13.025625336757116,33.42549959902028,-126.32052392987552,21.47567489979841,0.4136582355667822,59647.911491007624,4570.768584524433,66295.47204542506,3682.690295461638,12.973152347679324,0.26303931682553394,1.225713151598743,35.449909078100006,-125.90739402448946,21.81859748557853,86.44335725365855,2020,2
